1018535690,1684813708,1
1018535690,1701443911,7
1018535690,1690583831,13
1018535690,1692018903,18
1018535690,1689227368,20
1018535690,1701355094,2
1018535690,1688895291,3
1018535690,1689606007,13
1018535690,1684057206,19
1018535690,1686505912,16
1018535690,1685134506,0
1018535690,1695489540,6
1018535690,1703447710,24
1018535690,1695325711,4
1018535690,1687174949,3
1018535690,1685331030,16
1018535690,1703074226,14
1018535690,1677461406,7
1018535690,1673870063,21
1018535690,1682985722,4
1018535690,1683746646,17
1018535690,1677357870,24
1018535690,1675773561,23
1018535690,1680045822,23
1018535690,1675687986,19
1018535690,1679833849,25
1018535690,1681965154,7
1018535690,1685302674,10
1018535690,1681041406,14
1018535690,1686406547,19
1018535690,1690066489,3
1018535690,1691973334,5
1018535690,1680468798,2
1018535690,1693531319,10
1018535690,1698901717,16
1018535690,1684561733,12
1018535690,1681960893,6
1018535690,1702382037,1
1018535690,1674119888,12
1018535690,1687243379,16
1018535690,1677650764,19
1018535690,1700133909,13
1018535690,1699793540,7
1018535690,1691517333,8
1018535690,1693955953,4
1018535690,1689321259,16
1018535690,1679806244,24
1018535690,1703778751,13
1018535690,1698235993,23
1018535690,1685294141,24
1018535690,1682789999,12
1018535690,1697307504,22
1018535690,1696871436,17
1018535690,1696181879,21
1018535690,1697270014,24
1018535690,1694267868,21
1018535690,1696931301,3
1018535690,1691390680,16
1018535690,1682403986,15
1018535690,1689445167,23
1018535690,1685948633,4
1018535690,1698270332,22
1018535690,1699817360,0
1018535690,1674742233,12
1018535690,1675237444,3
1018535690,1693426476,10
1018535690,1676629194,17
1018535690,1677860359,15
1018535690,1692362292,10
1018535690,1703244122,4
1018535690,1693634755,21
1018535690,1699890673,22
1018535690,1676286093,21
1018535690,1703656003,24
1018535690,1689094161,10
1018535690,1702112819,3
1018535690,1688757209,0
1018535690,1680498809,14
1018535690,1681654964,12
1018535690,1692641802,13
1018535690,1703708393,11
1018535690,1684271144,10
1018535690,1684736216,4
1018535690,1695832226,22
1018535690,1695755135,19
1018535690,1688018331,25
1018535690,1674564090,24
1018535690,1682845379,10
1018535690,1701784572,12
1018535690,1673336012,6
1018535690,1700057231,11
1018535690,1687974798,7
1018535690,1702764556,3
1018535690,1681153320,1
1018535690,1678280974,17
1018535690,1680635899,19
1018535690,1684865413,3
1018535690,1700300488,19
1018535690,1685933964,18
1018535690,1701021585,24
1018535690,1695092897,22
1018535690,1703199010,21
1018535690,1691603961,1
1018535690,1686653507,21
1018535690,1686817276,25
1018535690,1699878230,6
1018535690,1700784612,21
1018535690,1687499836,24
1018535690,1685281343,14
1018535690,1695478683,5
1018535690,1679968592,0
1018535690,1696173197,17
1018535690,1674768081,7
1018535690,1687186286,22
1018535690,1689969750,6
1018535690,1681336962,22
1018535690,1681462706,2
1018535690,1689092199,12
1018535690,1680244178,0
1018535690,1687009343,23
1018535690,1694250718,14
1018535690,1684595758,3
1018535690,1696017789,22
1018535690,1693198781,17
1018535690,1681845380,22
1018535690,1699861679,7
1018535690,1673339951,7
1018535690,1676083452,15
1018535690,1696357832,7
1018535690,1698587332,10
1018535690,1690208853,5
1018535690,1673750313,21
1018535690,1685198862,7
1018535690,1700741583,21
1018535690,1696079431,24
1018535690,1703539554,20
1018535690,1682975085,3
1018535690,1697867515,10
1018535690,1688390448,20
1018535690,1699478769,19
1018535690,1674762787,7
1018535690,1692500084,2
1018535690,1700768063,11
1018535690,1675804813,2
1018535690,1703788513,15
1018535690,1699634312,2
1018535690,1687485261,9
1018535690,1699903703,10
1018535690,1688530294,7
1018535690,1672888087,6
1018535690,1687544015,7
1018535690,1680648245,17
1018535690,1685761470,16
1018535690,1695505618,15
1018535690,1685433800,4
1018535690,1694782297,4
1018535690,1681749272,23
1018535690,1687105958,23
1018535690,1676106585,13
1018535690,1687550399,18
1018535690,1676229082,8
1018535690,1701555106,21
1018535690,1690336062,16
1018535690,1691524312,15
1018535690,1674507738,5
1018535690,1678562867,2
1018535690,1686352318,2
1018535690,1684906706,19
1018535690,1692193168,11
1018535690,1686810193,15
1018535690,1687809291,10
1018535690,1686070033,7
1018535690,1698989350,0
1018535690,1696951556,24
1018535690,1686945789,24
1018535690,1699198152,24
1018535690,1696145343,18
1018535690,1693488183,12
1018535690,1692595810,3
1018535690,1689294225,2
1018535690,1700928594,25
1018535690,1686289174,13
1018535690,1699867883,1
1018535690,1673463263,8
1018535690,1681306067,2
1018535690,1698959898,4
1018535690,1684680356,10
1018535690,1687374845,2
1018535690,1684431080,6
1018535690,1679822710,15
1018535690,1694962993,2
1018535690,1679823915,6
1018535690,1673334367,20
1018535690,1678162363,20
1018535690,1693333976,18
1018535690,1698813229,24
1018535690,1688016600,21
1018535690,1702432482,17
1018535690,1694880980,13
1018535690,1699227533,24
1018535690,1697360611,14
1018535690,1688354378,23
1018535690,1676245128,9
1018535690,1697174191,11
1018535690,1693276878,23
1018535690,1673323789,0
1018535690,1678539706,13
1018535690,1675667098,19
1018535690,1681789677,11
1018535690,1684966800,13
1018535690,1702806231,22
1018535690,1695597876,17
1018535690,1677017260,2
1018535690,1682228350,6
1018535690,1683010789,14
1018535690,1700488995,18
1018535690,1675111129,4
1018535690,1682924629,25
1018535690,1695714852,10
1018535690,1672964563,8
1018535690,1679448717,12
1018535690,1695150198,19
1018535690,1696797962,9
1018535690,1688272133,23
1018535690,1688499441,25
1018535690,1691562621,19
1018535690,1698027128,10
1018535690,1674485566,22
1018535690,1687639220,24
1018535690,1697402514,17
1018535690,1673637706,5
1018535690,1673631206,4
1018535690,1697548280,24
1018535690,1678577079,9
1018535690,1691450795,23
1018535690,1680080658,24
1018535690,1699114236,9
1018535690,1695092732,17
1018535690,1678596377,8
1018535690,1679212335,3
1018535690,1685815884,22
1018535690,1687653771,1
1018535690,1689551190,8
1018535690,1690536949,4
1018535690,1695620133,3
1018535690,1692480389,3
1018535690,1695855230,13
1018535690,1680323569,23
1018535690,1688383568,11
1018535690,1691150577,19
1018535690,1684877004,4
1018535690,1702167858,10
1018535690,1682997708,15
1018535690,1674095039,20
1018535690,1700695028,1
1018535690,1685304435,5
1018535690,1687011683,19
1018535690,1690988851,18
1018535690,1689908985,17
1018535690,1673464783,9
1018535690,1690404907,17
1018535690,1680901604,24
1018535690,1681767716,8
1018535690,1696150943,4
1018535690,1677284542,19
1018535690,1700709692,17
1018535690,1702859969,20
1018535690,1687940124,17
1018535690,1699716312,24
1018535690,1674561676,16
1018535690,1676439267,17
1018535690,1681864023,5
1018535690,1701602592,14
1018535690,1676289068,25
1018535690,1680927385,16
1018535690,1691055354,16
1018535690,1676671974,23
1018535690,1691593696,15
1018535690,1696631068,3
1018535690,1686098352,21
1018535690,1692473812,9
1018535690,1685419871,20
1018535690,1701394429,5
1018535690,1697820620,24
1018535690,1702290398,6
1018535690,1698035527,21
1018535690,1680261404,14
1018535690,1693450336,5
1018535690,1681177963,13
1018535690,1677785935,8
1018535690,1691849205,10
1018535690,1673020814,2
1018535690,1677296839,9
1018535690,1692971729,10
1018535690,1690234212,22
1018535690,1675512750,15
1018535690,1697155728,18
1018535690,1680726197,11
1018535690,1702438742,12
1018535690,1690719210,13
1018535690,1673424597,10
1018535690,1696015938,0
1018535690,1703321076,9
1018535690,1683179772,18
1018535690,1699761184,6
1018535690,1682175756,8
1018535690,1695620131,20
1018535690,1701862051,11
1018535690,1697931072,22
1018535690,1684539166,4
1018535690,1684474969,3
1018535690,1690220454,7
1018535690,1681399800,16
1018535690,1676968897,18
1018535690,1699327473,12
1018535690,1692107240,4
1018535690,1681735143,5
1018535690,1687373450,12
1018535690,1688509037,16
1018535690,1699946107,17
1018535690,1689154103,20
1018535690,1690377522,10
1018535690,1692836099,14
1018535690,1685645050,6
1018535690,1693070759,6
1018535690,1698992532,1
1018535690,1680384115,13
1018535690,1688210436,5
1018535690,1702678155,2
1018535690,1701049521,9
1018535690,1681444445,18
1018535690,1676878343,16
1018535690,1700467802,6
1018535690,1703279516,22
1018535690,1703353687,21
1018535690,1686956981,1
1018535690,1697079585,16
1018535690,1680634526,3
1018535690,1678935765,18
1018535690,1700440611,5
1018535690,1672992675,4
1018535690,1672946630,23
1018535690,1702137906,4
1018535690,1690647881,23
1018535690,1704037691,19
1018535690,1673283052,13
1018535690,1696073201,17
1018535690,1697661775,20
1018535690,1676390356,19
1018535690,1692368652,24
